Condo Age,Number of Rooms,Avg. Area,Price
6.674203658,2,42548.11004,1474745.015
5.44775581,5,33001.91467,1527439.717
5.709232968,2,47223.16427,802048.4455
6.10737087,3,30049.17001,1016960.655
6.735728991,3,31853.71173,1051230.001
4.717135602,3,41919.58394,1209964.352
7.97322039,4,26641.70332,1357208.238
6.396437855,5,25694.24731,1513846.595
4.41258546,3,66995.47405,1737570.505
7.116575231,3,30809.96748,613370.8511
4.470479271,4,29971.89976,767784.6304
5.594225849,3,31726.66848,1181663.484
9.008900092,3,39667.50726,1898168.684
6.999755804,3,45636.33004,1471784.005
5.302770726,4,31467.48119,1397461.553
6.250398044,2,46643.15684,664465.331
5.43639597,3,32525.44517,1128252.819
5.866066338,3,27862.67322,1273629.124
7.425291725,3,47386.79361,968411.6244
6.240694096,3,37703.29694,1071537.376
7.078048191,3,51591.67557,1802294.289
5.767622925,4,56256.98203,1369582.582
6.848472133,5,52405.28006,1350283.997
5.522653204,3,31143.88966,1637831.328
6.565006381,6,49463.04926,1574279.814
4.771499466,5,38105.77786,1251063.65
5.39432198,4,50936.33086,992622.7693
6.013689621,4,27593.12576,1616505.354
5.490367991,3,38904.6674,1440106.864
5.557734338,3,32827.67547,1139014.194
6.201921172,4,41036.28415,1139072.772
5.237950174,5,50752.19402,1243491.572
6.506753669,2,44065.14943,1021126.683
5.947064302,3,21985.73467,960918.6584
6.730870185,4,36011.05117,1306288.227
6.706442844,6,41971.16183,1537897.118
4.53453824,2,43745.99082,909885.8014
5.416960597,6,47452.35785,1752112.604
4.177213846,5,33483.65248,1129388.123
6.650251813,3,47320.68158,2024902.521
4.986857752,3,49309.85488,1164968.877
4.873748964,4,44435.16452,1187454.672
7.097176548,2,37215.66964,1675702.223
5.77793627,5,41637.79529,1163559.471
5.370173558,4,35596.82458,814240.2816
6.069625962,4,42652.36735,1480674.799
5.533759171,4,23177.58185,1281308.332
6.594265542,4,41856.36586,1187044.053
6.341340988,4,23287.07176,1267803.317
4.940391314,6,35998.31948,1094792.003
8.13280735,3,20206.52406,1489574.137
5.84664328,3,22800.03696,1280995.549
4.221881955,4,45095.69976,1046347.121
5.208296792,4,30072.71973,1149694.034
6.719086945,3,39001.57097,1063344.635
5.935679694,4,24298.97473,1377113.026
6.324068041,2,31745.92453,1459525.376
6.336108942,5,38067.55218,899609.3001
4.921578679,4,29017.40872,482689.7034
4.663863395,4,22670.60862,412269.2034
5.880081118,6,33631.22917,1209797.58
4.638457767,3,29004.16405,1342506.921
5.528790248,4,14291.15303,727866.5252
5.542326814,3,48184.91635,1447250.999
6.011564179,4,32474.83452,1578766.05
6.26907634,4,37852.54171,1578737.436
6.221356581,4,57318.78664,1445527.137
5.781019805,4,33686.36508,1221823.704
6.435739431,3,42401.60109,2031338.347
4.865250903,2,33366.27464,1232974.142
6.443632205,6,36394.25392,1426402.807
4.312952153,3,25495.35594,520217.893
5.822324358,4,32761.55673,1314770.47
6.31097907,3,31389.29137,1249331.45
6.095807993,5,52740.40917,1835564.689
5.221322332,2,40473.76525,1018173.703
3.686286995,3,35971.47013,607858.9912
4.332033874,3,39154.78733,1340983.25
6.02600547,2,39677.32771,1292740.446
7.102030845,4,33106.20003,1772780.143
7.211169204,3,46685.36336,1131887.762
6.195458468,4,36538.75655,1603627.938
5.672980895,3,32807.5098,809121.1058
5.543674113,2,26038.50819,987004.0837
5.457036915,4,34660.18308,676970.6909
4.658987164,4,15036.26809,461473.5665
3.55805376,3,15776.6186,15938.65792
6.195023013,4,39937.36926,1622827.298
7.149797416,5,45472.04945,1924155.582
6.832192295,3,49360.09429,1548598.755
7.208464266,3,31884.44031,2007639.432
4.373086649,4,24348.02587,461912.2443
4.751119279,4,40863.70121,1243838.634
5.892386367,5,31443.04433,1309922.854
5.887072341,6,37078.68452,1343484.727
5.067134641,2,29580.7956,771214.4796
7.296428802,2,29254.10631,1244955.461
4.511914596,3,19056.04394,365929.5973
8.019634995,4,30102.13319,1453108.794
5.591912688,4,24627.5489,1128906.339
6.791319685,3,61104.36278,2100698.071
5.07662467,4,22231.83032,1105024.416
6.8743744,5,31568.10149,1159526.154
8.224470239,5,51172.94704,1940933.472
6.692974702,4,35264.61183,1549031.093
5.093794033,3,46731.65749,1379456.031
5.368755237,4,26550.71254,1501917.318
5.952779001,3,55583.93823,963655.5774
4.899267764,4,59262.5393,1900999.546
7.31380363,2,27027.05649,1200060.662
6.265750503,2,27129.80378,1063743.424
7.431180528,3,46419.47037,1252733.097
5.327547311,2,34714.72072,907530.1753
6.823274165,4,22890.84154,1256086.507
6.25320841,3,33916.87535,1517868.595
7.675836001,3,34905.05477,1705546.412
5.062571564,4,32524.43378,1081578.619
4.310888297,5,39833.09092,872177.4089
6.070087673,2,27372.30555,1061785.583
6.020039128,4,38417.98087,1355545.588
5.257628172,5,38251.86262,1455511.267
6.262176486,2,55997.84699,1445030.984
4.47970159,3,39755.90317,823821.7864
8.190792591,3,33532.53926,1693693.553
5.426193918,3,23207.68005,944979.0094
5.642226206,3,46833.35898,1156786.084
6.172321364,4,33448.71108,1306288.623
7.052767833,5,53410.40117,1785449.72
7.239088188,3,32136.84415,1115080.654
3.937577626,5,36925.99739,1188255.081
5.989460466,4,32059.7738,1184799.271
4.678604934,5,31942.71908,1134246.503
5.699427298,5,43341.08705,1108022.282
5.997595566,4,29668.10144,1148416.91
6.039065852,4,32674.66916,1202574.353
5.691121746,6,32337.48388,1428212.034
5.8316621,5,44381.26754,1842736.247
5.91817109,6,44057.83564,1262232.321
5.872677773,3,35254.12832,1354609.246
6.41984303,3,19376.31893,1277380.529
5.428850307,2,31093.44526,854487.597
5.990447952,3,14744.05144,968045.4778
5.221528416,3,35090.88726,769113.8332
6.529491271,4,46379.1216,1236093.914
7.097956384,4,25334.77931,745586.5735
3.779592247,6,35167.57023,944288.911
7.026087471,4,40847.89133,1283480.439
5.362425463,6,40035.65037,1214941.762
5.766112352,4,45260.51974,1137224.575
6.919662892,3,49958.58099,1881075.438
6.537962073,5,40734.06052,1603201.048
6.083099559,6,33108.11515,1296610.532
5.266389133,6,43047.12368,1540360.751
3.431500039,2,40690.51098,1046957.117
5.607320167,3,46175.12765,1545672.117
6.283106165,2,36962.80755,857934.5478
7.99143967,3,48661.71171,1298108
5.997765218,3,34267.1974,1533017.307
7.119590276,3,27805.43744,846841.4564
5.361973348,3,37994.32838,1280199.295
6.386835017,3,27500.99925,1214334.973
5.701434831,3,31534.30517,1206539.666
4.43039672,4,47119.0371,1031385.455
8.449468163,6,24034.62827,1715435.991
6.332413014,4,35102.996,1223432.84
6.648659913,4,30523.42262,1530848.094
4.363233576,4,40702.6124,1404435.505
6.202613172,3,46508.42663,1603944.38
5.919583739,4,54048.34439,1167918.059
5.763117574,4,35497.43219,1048135.754
4.757923141,4,39144.94759,1563193.097
5.653511252,3,45828.21528,1512578.553
6.307681833,4,39414.32885,1632942.316
5.370184661,4,31317.59839,1017722.998
6.663784944,4,46202.04599,1619829.096
7.398134291,5,43432.87979,1890056.385
5.954419415,4,41186.11422,1902118.699
6.268721249,3,35399.21024,1338247.93
6.16273404,3,33515.82879,2081869.284
5.53707982,2,42032.61056,868713.4367
6.1697979,4,36395.8883,603374.0391
6.791139211,3,24328.40566,1182670.135
6.679428105,5,19686.48073,1557075.422
4.805645117,4,48017.3688,1574582.091
4.996862658,4,27042.63172,530613.7956
6.4057927,5,30776.52673,1669558.847
5.855395958,6,32487.41128,1191968.52
5.155812571,2,32770.83362,842296.2673
6.262916946,4,33390.90991,1111108.501
7.396015928,4,35553.5187,1180325.499
6.166234094,6,59599.34409,1575966.553
6.847231166,3,37544.36702,1735992.339
5.600923886,5,35041.73476,1144711.177
5.28447684,3,34769.22786,891200.8623
6.752351399,4,48714.69033,1775531.404
6.417397428,4,36001.26253,1660295.796
5.870774806,3,26738.54964,1062105.308
6.707807644,4,39026.48806,1693384.803
6.901876796,6,29277.34641,1689690.754
5.212406679,6,13328.75774,1004041.435
4.902993748,2,31038.37343,780934.038
5.470315298,5,27613.89667,942166.509
6.444268505,4,32187.27064,1049823.996
